X,Y,Z,Datetime,vector_magnitude
-0.015625,0.5546875,-0.84765625,2025-04-16 10:04:06.533333248,1.0131354
-0.01953125,0.5703125,-0.85546875,2025-04-16 10:04:06.566666496,1.0283309
-0.015625,0.5546875,-0.82421875,2025-04-16 10:04:06.600000000,0.993609
-0.00390625,0.55078125,-0.82421875,2025-04-16 10:04:06.633333504,0.9913182
-0.015625,0.55859375,-0.859375,2025-04-16 10:04:06.666666752,1.0250837
-0.02734375,0.5703125,-0.84375,2025-04-16 10:04:06.700000000,1.0187826
-0.0234375,0.56640625,-0.82421875,2025-04-16 10:04:06.733333248,1.0003508
-0.0234375,0.578125,-0.8515625,2025-04-16 10:04:06.766666752,1.0295322
-0.015625,0.55859375,-0.82421875,2025-04-16 10:04:06.800000000,0.995795
-0.015625,0.5625,-0.828125,2025-04-16 10:04:06.833333248,1.00122
-0.02734375,0.578125,-0.85546875,2025-04-16 10:04:06.866666496,1.0328616
-0.0234375,0.5703125,-0.83984375,2025-04-16 10:04:06.900000000,1.0154523
-0.0234375,0.57421875,-0.82421875,2025-04-16 10:04:06.933333504,1.0047951
-0.01953125,0.5625,-0.8359375,2025-04-16 10:04:06.966666752,1.0077595
-0.01953125,0.59375,-0.8515625,2025-04-16 10:04:07.000000000,1.038306
-0.01953125,0.57421875,-0.80859375,2025-04-16 10:04:07.033333248,0.9919337
-0.0234375,0.57421875,-0.8515625,2025-04-16 10:04:07.066666496,1.0273438
-0.02734375,0.578125,-0.84765625,2025-04-16 10:04:07.100000000,1.0264002
-0.01953125,0.56640625,-0.8046875,2025-04-16 10:04:07.133333504,0.98423547
-0.0234375,0.57421875,-0.8359375,2025-04-16 10:04:07.166666752,1.0144299
-0.03125,0.58984375,-0.8515625,2025-04-16 10:04:07.200000000,1.0363643
-0.0234375,0.5703125,-0.83984375,2025-04-16 10:04:07.233333248,1.0154523
-0.03125,0.5859375,-0.8359375,2025-04-16 10:04:07.266666752,1.0213182
-0.0078125,0.5390625,-0.9296875,2025-04-16 10:04:07.300000000,1.0746945
0.03125,0.53125,-1.0390625,2025-04-16 10:04:07.333333248,1.1674134
-0.0078125,0.59765625,-0.9453125,2025-04-16 10:04:07.366666496,1.1184229
-0.046875,0.65625,-0.80078125,2025-04-16 10:04:07.400000000,1.0363938
-0.07421875,0.7890625,-0.7421875,2025-04-16 10:04:07.433333504,1.085804
-0.0703125,0.84765625,-0.83203125,2025-04-16 10:04:07.466666752,1.1898491
0.0078125,0.73046875,-0.73828125,2025-04-16 10:04:07.500000000,1.0386071
0.125,0.6171875,-0.65625,2025-04-16 10:04:07.533333248,0.90951055
0.23828125,0.51953125,-0.734375,2025-04-16 10:04:07.566666496,0.9305898
0.29296875,0.50390625,-0.75390625,2025-04-16 10:04:07.600000000,0.9529569
0.3359375,0.45703125,-0.703125,2025-04-16 10:04:07.633333504,0.9033916
0.3359375,0.484375,-0.57421875,2025-04-16 10:04:07.666666752,0.8229218
0.41015625,0.39453125,-0.70703125,2025-04-16 10:04:07.700000000,0.9076212
0.3671875,0.47265625,-0.82421875,2025-04-16 10:04:07.733333248,1.0186104
0.3828125,0.43359375,-0.7265625,2025-04-16 10:04:07.766666752,0.92867756
0.43359375,0.33984375,-0.61328125,2025-04-16 10:04:07.800000000,0.82438534
0.42578125,0.40625,-0.85546875,2025-04-16 10:04:07.833333248,1.0383427
0.3203125,0.51953125,-0.90234375,2025-04-16 10:04:07.866666496,1.0893747
0.34375,0.48828125,-0.75,2025-04-16 10:04:07.900000000,0.95868796
0.31640625,0.56640625,-0.8203125,2025-04-16 10:04:07.933333504,1.0458688
0.21875,0.67578125,-0.86328125,2025-04-16 10:04:07.966666752,1.1179384
0.203125,0.69140625,-0.76953125,2025-04-16 10:04:08.000000000,1.0542679
0.2265625,0.65625,-0.7109375,2025-04-16 10:04:08.033333248,0.9936935
0.22265625,0.6796875,-0.75,2025-04-16 10:04:08.066666496,1.0363643
0.22265625,0.66796875,-0.6953125,2025-04-16 10:04:08.100000000,0.9895542
0.203125,0.73046875,-0.72265625,2025-04-16 10:04:08.133333504,1.0474142
0.18359375,0.73046875,-0.70703125,2025-04-16 10:04:08.166666752,1.0330462
0.16015625,0.765625,-0.69921875,2025-04-16 10:04:08.200000000,1.0491608
0.1484375,0.8203125,-0.6953125,2025-04-16 10:04:08.233333248,1.085544
0.16015625,0.79296875,-0.72265625,2025-04-16 10:04:08.266666752,1.0847495
0.25390625,0.6796875,-0.66796875,2025-04-16 10:04:08.300000000,0.9862179
0.296875,0.703125,-0.65234375,2025-04-16 10:04:08.333333248,1.0040278
0.3046875,0.7265625,-0.61328125,2025-04-16 10:04:08.366666496,0.99841946
0.3046875,0.6953125,-0.51953125,2025-04-16 10:04:08.400000000,0.91989493
0.26953125,0.734375,-0.4140625,2025-04-16 10:04:08.433333504,0.8850997
0.2109375,0.828125,-0.3828125,2025-04-16 10:04:08.466666752,0.93639255
0.203125,0.90625,-0.35546875,2025-04-16 10:04:08.500000000,0.99443793
0.1953125,0.8984375,-0.32421875,2025-04-16 10:04:08.533333248,0.97491264
0.171875,0.9296875,-0.296875,2025-04-16 10:04:08.566666496,0.9909564
0.2109375,0.83203125,-0.203125,2025-04-16 10:04:08.600000000,0.8820603
0.18359375,0.90234375,-0.28125,2025-04-16 10:04:08.633333504,0.96282524
0.12109375,0.9765625,-0.33984375,2025-04-16 10:04:08.666666752,1.0410724
0.11328125,0.96484375,-0.33203125,2025-04-16 10:04:08.700000000,1.0266454
0.12109375,0.93359375,-0.3359375,2025-04-16 10:04:08.733333248,0.9995574
0.125,0.92578125,-0.375,2025-04-16 10:04:08.766666752,1.0066384
0.13671875,0.89453125,-0.3671875,2025-04-16 10:04:08.800000000,0.9765781
0.16015625,0.8515625,-0.37890625,2025-04-16 10:04:08.833333248,0.94571596
0.1328125,0.90625,-0.453125,2025-04-16 10:04:08.866666496,1.0218858
0.0390625,0.96875,-0.578125,2025-04-16 10:04:08.900000000,1.1288184
0.078125,0.87109375,-0.5390625,2025-04-16 10:04:08.933333504,1.0273734
0.0859375,0.875,-0.62109375,2025-04-16 10:04:08.966666752,1.0764607
0.09765625,0.80859375,-0.625,2025-04-16 10:04:09.000000000,1.026638
0.1328125,0.7578125,-0.64453125,2025-04-16 10:04:09.033333248,1.0036631
0.15625,0.70703125,-0.7265625,2025-04-16 10:04:09.066666496,1.0257682
0.15625,0.66015625,-0.76171875,2025-04-16 10:04:09.100000000,1.0200175
0.19140625,0.60546875,-0.75390625,2025-04-16 10:04:09.133333504,0.9856994
0.21484375,0.5859375,-0.7890625,2025-04-16 10:04:09.166666752,1.0060319
0.1953125,0.578125,-0.859375,2025-04-16 10:04:09.200000000,1.0539929
0.203125,0.5625,-0.86328125,2025-04-16 10:04:09.233333248,1.0502002
0.22265625,0.53515625,-0.8515625,2025-04-16 10:04:09.266666752,1.03011
0.2265625,0.46875,-0.87109375,2025-04-16 10:04:09.300000000,1.0148209
0.2421875,0.41015625,-0.90234375,2025-04-16 10:04:09.333333248,1.0203466
0.29296875,0.33203125,-0.9140625,2025-04-16 10:04:09.366666496,1.0156701
0.3359375,0.23828125,-0.84765625,2025-04-16 10:04:09.400000000,0.94241875
0.390625,0.1953125,-0.83984375,2025-04-16 10:04:09.433333504,0.946611
0.41015625,0.14453125,-0.85546875,2025-04-16 10:04:09.466666752,0.9596584
0.41015625,0.140625,-0.92578125,2025-04-16 10:04:09.500000000,1.0222888
0.4140625,0.12109375,-0.90234375,2025-04-16 10:04:09.533333248,1.0001678
0.42578125,0.109375,-0.921875,2025-04-16 10:04:09.566666496,1.0213257
0.42578125,0.11328125,-0.90625,2025-04-16 10:04:09.600000000,1.0076762
0.43359375,0.109375,-0.8984375,2025-04-16 10:04:09.633333504,1.0035717
0.40234375,0.1640625,-0.92578125,2025-04-16 10:04:09.666666752,1.0226768
0.37109375,0.203125,-0.94140625,2025-04-16 10:04:09.700000000,1.032093
0.37109375,0.21484375,-0.9140625,2025-04-16 10:04:09.733333248,1.0096428
0.38671875,0.1953125,-0.890625,2025-04-16 10:04:09.766666752,0.9904096
0.40234375,0.17578125,-0.9296875,2025-04-16 10:04:09.800000000,1.028153
0.390625,0.19921875,-0.89453125,2025-04-16 10:04:09.833333248,0.9962239
0.40234375,0.18359375,-0.890625,2025-04-16 10:04:09.866666496,0.9943842
0.40625,0.1640625,-0.94140625,2025-04-16 10:04:09.900000000,1.0383648
0.390625,0.1953125,-0.90234375,2025-04-16 10:04:09.933333504,1.0024765
0.40234375,0.19921875,-0.89453125,2025-04-16 10:04:09.966666752,1.000877
0.40625,0.2109375,-0.92578125,2025-04-16 10:04:10.000000000,1.0327655
0.38671875,0.21875,-0.91796875,2025-04-16 10:04:10.033333248,1.019838
0.38671875,0.2421875,-0.87109375,2025-04-16 10:04:10.066666496,0.9833669
0.35546875,0.296875,-0.86328125,2025-04-16 10:04:10.100000000,0.97966695
0.3125,0.43359375,-0.87890625,2025-04-16 10:04:10.133333504,1.0286573
0.28125,0.56640625,-0.765625,2025-04-16 10:04:10.166666752,0.9930253
0.2578125,0.6171875,-0.69921875,2025-04-16 10:04:10.200000000,0.9676232
0.23828125,0.65625,-0.70703125,2025-04-16 10:04:10.233333248,0.9936474
0.21484375,0.6875,-0.68359375,2025-04-16 10:04:10.266666752,0.993033
0.19140625,0.72265625,-0.65625,2025-04-16 10:04:10.300000000,0.99475247
0.16015625,0.75390625,-0.65234375,2025-04-16 10:04:10.333333248,1.0097411
0.1328125,0.77734375,-0.625,2025-04-16 10:04:10.366666496,1.0062442
0.12109375,0.79296875,-0.5859375,2025-04-16 10:04:10.400000000,0.99337095
0.09765625,0.82421875,-0.58984375,2025-04-16 10:04:10.433333504,1.0182283
0.08984375,0.81640625,-0.55859375,2025-04-16 10:04:10.466666752,0.9932865
0.078125,0.83984375,-0.546875,2025-04-16 10:04:10.500000000,1.005243
0.05859375,0.84765625,-0.5390625,2025-04-16 10:04:10.533333248,1.0062518
0.0390625,0.8515625,-0.5078125,2025-04-16 10:04:10.566666496,0.992249
0.015625,0.89453125,-0.47265625,2025-04-16 10:04:10.600000000,1.0118469
-0.0234375,0.92578125,-0.45703125,2025-04-16 10:04:10.633333504,1.0327138
-0.05078125,0.94140625,-0.4375,2025-04-16 10:04:10.666666752,1.0393414
-0.01953125,0.953125,-0.359375,2025-04-16 10:04:10.700000000,1.0188127
-0.015625,0.9375,-0.34765625,2025-04-16 10:04:10.733333248,1.0000076
-0.0234375,0.96875,-0.33984375,2025-04-16 10:04:10.766666752,1.026898
-0.01953125,0.97265625,-0.30859375,2025-04-16 10:04:10.800000000,1.0206232
-0.00390625,0.98828125,-0.25390625,2025-04-16 10:04:10.833333248,1.020384
-0.0078125,0.9921875,-0.2578125,2025-04-16 10:04:10.866666496,1.0251656
0.0078125,0.9921875,-0.23046875,2025-04-16 10:04:10.900000000,1.0186329
-0.00390625,1.015625,-0.24609375,2025-04-16 10:04:10.933333504,1.0450222
0.04296875,0.98046875,-0.171875,2025-04-16 10:04:10.966666752,0.9963465
0.11328125,0.96875,-0.1015625,2025-04-16 10:04:11.000000000,0.9806244
0.140625,0.98046875,-0.05078125,2025-04-16 10:04:11.033333248,0.99180293
0.14453125,1.0078125,0.00390625,2025-04-16 10:04:11.066666496,1.0181309
0.16015625,0.984375,0.05078125,2025-04-16 10:04:11.100000000,0.9986105
0.1953125,0.98828125,0.03515625,2025-04-16 10:04:11.133333504,1.0080093
0.1796875,1.0351562,0.04296875,2025-04-16 10:04:11.166666752,1.0515143
0.18359375,0.93359375,0.04296875,2025-04-16 10:04:11.200000000,0.9524444
0.20703125,0.9375,0.04296875,2025-04-16 10:04:11.233333248,0.96104866
0.14453125,0.94921875,0.01171875,2025-04-16 10:04:11.266666752,0.96023065
0.14453125,0.96484375,-0.015625,2025-04-16 10:04:11.300000000,0.975734
0.15625,0.9765625,-0.02734375,2025-04-16 10:04:11.333333248,0.98936146
0.15234375,0.9453125,-0.015625,2025-04-16 10:04:11.366666496,0.95763695
0.140625,0.9609375,-0.01171875,2025-04-16 10:04:11.400000000,0.9712433
0.109375,0.95703125,-0.00390625,2025-04-16 10:04:11.433333504,0.9632689
0.11328125,0.953125,-0.01953125,2025-04-16 10:04:11.466666752,0.960032
0.01953125,1.09375,-0.13671875,2025-04-16 10:04:11.500000000,1.1024349
0.01171875,0.94921875,-0.09375,2025-04-16 10:04:11.533333248,0.95390916
-0.0390625,0.96875,-0.01953125,2025-04-16 10:04:11.566666496,0.96973395
-0.10546875,1.0351562,0.07421875,2025-04-16 10:04:11.600000000,1.0431589
-0.171875,1.0859375,0.09765625,2025-04-16 10:04:11.633333504,1.1037835
-0.1875,1.0898438,0.0625,2025-04-16 10:04:11.666666752,1.1076199
-0.12109375,1.0039062,0.015625,2025-04-16 10:04:11.700000000,1.0113039
-0.1640625,1.0546875,-0.0546875,2025-04-16 10:04:11.733333248,1.0687717
-0.19921875,1.046875,-0.08203125,2025-04-16 10:04:11.766666752,1.0688145
-0.15625,1.0,-0.05078125,2025-04-16 10:04:11.800000000,1.0134065
-0.15625,1.015625,-0.0859375,2025-04-16 10:04:11.833333248,1.0311612
-0.1796875,1.0664062,-0.09765625,2025-04-16 10:04:11.866666496,1.0858392
-0.1484375,1.0117188,-0.078125,2025-04-16 10:04:11.900000000,1.0255301
-0.10546875,1.0039062,-0.05859375,2025-04-16 10:04:11.933333504,1.0111303
-0.1640625,1.0625,-0.0703125,2025-04-16 10:04:11.966666752,1.0773888
-0.09375,1.0742188,-0.0390625,2025-04-16 10:04:12.000000000,1.0790092
-0.0546875,1.0351562,0.0859375,2025-04-16 10:04:12.033333248,1.040156
-0.01953125,1.0742188,-0.0625,2025-04-16 10:04:12.066666496,1.0762126
0.14453125,0.87890625,0.078125,2025-04-16 10:04:12.100000000,0.8941303
0.1796875,0.93359375,0.0390625,2025-04-16 10:04:12.133333504,0.95153075
0.24609375,0.90625,0.09375,2025-04-16 10:04:12.166666752,0.9437374
0.2734375,0.87890625,0.12890625,2025-04-16 10:04:12.200000000,0.9294413
0.2421875,0.9453125,0.13671875,2025-04-16 10:04:12.233333248,0.98537433
0.3125,0.8828125,0.1875,2025-04-16 10:04:12.266666752,0.9550761
0.33984375,0.87890625,0.15625,2025-04-16 10:04:12.300000000,0.955188
0.32421875,0.93359375,0.1171875,2025-04-16 10:04:12.333333248,0.99521255
0.33203125,0.94921875,0.09375,2025-04-16 10:04:12.366666496,1.0099753
0.34765625,0.953125,0.06640625,2025-04-16 10:04:12.400000000,1.0167211
0.34765625,0.95703125,-0.015625,2025-04-16 10:04:12.433333504,1.0183407
0.38671875,0.88671875,-0.06640625,2025-04-16 10:04:12.466666752,0.9696553
0.390625,0.9375,-0.140625,2025-04-16 10:04:12.500000000,1.0253143
0.4140625,0.90234375,-0.171875,2025-04-16 10:04:12.533333248,1.0075778
0.421875,0.89453125,-0.22265625,2025-04-16 10:04:12.566666496,1.0137753
0.44140625,0.8203125,-0.2890625,2025-04-16 10:04:12.600000000,0.9753508
0.46484375,0.80859375,-0.3515625,2025-04-16 10:04:12.633333504,0.9967446
0.50390625,0.72265625,-0.37890625,2025-04-16 10:04:12.666666752,0.95902216
0.51171875,0.71875,-0.45703125,2025-04-16 10:04:12.700000000,0.9936474
0.5,0.7109375,-0.48828125,2025-04-16 10:04:12.733333248,0.9969206
0.515625,0.6796875,-0.47265625,2025-04-16 10:04:12.766666752,0.9753195
0.54296875,0.62890625,-0.453125,2025-04-16 10:04:12.800000000,0.9463934
0.54296875,0.61328125,-0.5390625,2025-04-16 10:04:12.833333248,0.9805699
0.5078125,0.5859375,-0.62890625,2025-04-16 10:04:12.866666496,0.9983583
0.55078125,0.50390625,-0.58203125,2025-04-16 10:04:12.900000000,0.9465949
0.5546875,0.48828125,-0.7109375,2025-04-16 10:04:12.933333504,1.0254408
0.51953125,0.453125,-0.77734375,2025-04-16 10:04:12.966666752,1.0389891
0.56640625,0.390625,-0.7109375,2025-04-16 10:04:13.000000000,0.98936146
0.578125,0.3359375,-0.7109375,2025-04-16 10:04:13.033333248,0.97596854
0.578125,0.28125,-0.80859375,2025-04-16 10:04:13.066666496,1.0330315
0.5859375,0.24609375,-0.765625,2025-04-16 10:04:13.100000000,0.99502087
0.59765625,0.203125,-0.78125,2025-04-16 10:04:13.133333504,1.0043925
0.58203125,0.1796875,-0.8203125,2025-04-16 10:04:13.166666752,1.0217439
0.59375,0.14453125,-0.8125,2025-04-16 10:04:13.200000000,1.0166537
0.61328125,0.109375,-0.76171875,2025-04-16 10:04:13.233333248,0.9840184
0.6328125,0.05859375,-0.76953125,2025-04-16 10:04:13.266666752,0.99802965
0.625,0.03125,-0.80859375,2025-04-16 10:04:13.300000000,1.0224605
0.6328125,-0.015625,-0.78125,2025-04-16 10:04:13.333333248,1.0055085
0.64453125,-0.0703125,-0.75390625,2025-04-16 10:04:13.366666496,0.9943536
0.6484375,-0.1015625,-0.80859375,2025-04-16 10:04:13.400000000,1.0414461
0.65625,-0.1328125,-0.74609375,2025-04-16 10:04:13.433333504,1.0024765
0.66796875,-0.14453125,-0.671875,2025-04-16 10:04:13.466666752,0.95837754
0.67578125,-0.19921875,-0.71484375,2025-04-16 10:04:13.500000000,1.0036782
0.67578125,-0.28515625,-0.80078125,2025-04-16 10:04:13.533333248,1.0859305
0.65625,-0.25390625,-0.72265625,2025-04-16 10:04:13.566666496,1.0086449
0.66015625,-0.2734375,-0.7109375,2025-04-16 10:04:13.600000000,1.0079714
0.70703125,-0.3828125,-0.6796875,2025-04-16 10:04:13.633333504,1.0528123
0.73828125,-0.4140625,-0.56640625,2025-04-16 10:04:13.666666752,1.0184906
0.78515625,-0.48046875,-0.5390625,2025-04-16 10:04:13.700000000,1.0667281
0.80859375,-0.47265625,-0.46875,2025-04-16 10:04:13.733333248,1.0473559
0.8203125,-0.51171875,-0.55859375,2025-04-16 10:04:13.766666752,1.1166
0.86328125,-0.48828125,-0.45703125,2025-04-16 10:04:13.800000000,1.0920397
0.921875,-0.42578125,-0.32421875,2025-04-16 10:04:13.833333248,1.0659554
0.91015625,-0.31640625,-0.27734375,2025-04-16 10:04:13.866666496,1.0027047
0.921875,-0.25390625,-0.32421875,2025-04-16 10:04:13.900000000,1.0096731
0.875,-0.21484375,-0.51171875,2025-04-16 10:04:13.933333504,1.0361655
0.8671875,-0.13671875,-0.49609375,2025-04-16 10:04:13.966666752,1.0083725
0.8359375,-0.07421875,-0.51953125,2025-04-16 10:04:14.000000000,0.9870221
0.79296875,-0.015625,-0.5625,2025-04-16 10:04:14.033333248,0.97234243
0.80859375,-0.00390625,-0.57421875,2025-04-16 10:04:14.066666496,0.9917491
0.79296875,-0.015625,-0.6328125,2025-04-16 10:04:14.100000000,1.0146405
0.8046875,-0.015625,-0.61328125,2025-04-16 10:04:14.133333504,1.0118695
0.80078125,-0.01171875,-0.578125,2025-04-16 10:04:14.166666752,0.987733
0.80078125,-0.015625,-0.58984375,2025-04-16 10:04:14.200000000,0.99469113
0.79296875,0.01171875,-0.671875,2025-04-16 10:04:14.233333248,1.0394002
0.75390625,0.06640625,-0.71875,2025-04-16 10:04:14.266666752,1.0437366
0.734375,0.125,-0.58984375,2025-04-16 10:04:14.300000000,0.9501828
0.62890625,0.2578125,-0.6796875,2025-04-16 10:04:14.333333248,0.96123123
0.58984375,0.359375,-0.75390625,2025-04-16 10:04:14.366666496,1.022468
0.58203125,0.37890625,-0.65625,2025-04-16 10:04:14.400000000,0.9555074
0.55078125,0.40234375,-0.6015625,2025-04-16 10:04:14.433333504,0.90946025
0.44921875,0.57421875,-0.796875,2025-04-16 10:04:14.466666752,1.0800623
0.44140625,0.60546875,-0.71875,2025-04-16 10:04:14.500000000,1.038284
0.45703125,0.5625,-0.609375,2025-04-16 10:04:14.533333248,0.9469011
0.42578125,0.63671875,-0.65625,2025-04-16 10:04:14.566666496,1.0086449
0.3671875,0.70703125,-0.6875,2025-04-16 10:04:14.600000000,1.0523194
0.375,0.6875,-0.6484375,2025-04-16 10:04:14.633333504,1.0167361
0.359375,0.72265625,-0.57421875,2025-04-16 10:04:14.666666752,0.99050975
0.30859375,0.80859375,-0.55078125,2025-04-16 10:04:14.700000000,1.0258722
0.26953125,0.8515625,-0.45703125,2025-04-16 10:04:14.733333248,1.0033361
0.24609375,0.875,-0.34375,2025-04-16 10:04:14.766666752,0.9717773
0.24609375,0.91015625,-0.25,2025-04-16 10:04:14.800000000,0.9754212
0.19921875,0.98046875,-0.21484375,2025-04-16 10:04:14.833333248,1.0233108
0.23046875,0.9375,-0.15234375,2025-04-16 10:04:14.866666496,0.97735906
0.26953125,0.93359375,-0.109375,2025-04-16 10:04:14.900000000,0.97785854
0.265625,0.96484375,-0.1015625,2025-04-16 10:04:14.933333504,1.0058802
0.25,0.9609375,-0.0546875,2025-04-16 10:04:14.966666752,0.9944303
0.265625,0.95703125,-0.04296875,2025-04-16 10:04:15.000000000,0.9941387
0.2890625,0.9609375,-0.05078125,2025-04-16 10:04:15.033333248,1.004757
0.28125,0.96484375,-0.0703125,2025-04-16 10:04:15.066666496,1.0074567
0.27734375,1.0,-0.0390625,2025-04-16 10:04:15.100000000,1.0384823
0.26171875,0.95703125,-0.078125,2025-04-16 10:04:15.133333504,0.9952432
0.26953125,0.88671875,-0.0859375,2025-04-16 10:04:15.166666752,0.9307537
0.23828125,0.96875,-0.02734375,2025-04-16 10:04:15.200000000,0.9979991
0.171875,1.015625,0.046875,2025-04-16 10:04:15.233333248,1.0311316
0.18359375,0.9921875,0.1171875,2025-04-16 10:04:15.266666752,1.0158128
0.19140625,0.9765625,0.12890625,2025-04-16 10:04:15.300000000,1.0034578
0.15234375,1.0742188,0.05859375,2025-04-16 10:04:15.333333248,1.0865486
0.203125,0.9609375,0.02734375,2025-04-16 10:04:15.366666496,0.98255193
0.2109375,0.96484375,-0.0234375,2025-04-16 10:04:15.400000000,0.9879106
0.19921875,0.98046875,-0.02734375,2025-04-16 10:04:15.433333504,1.000877
0.19921875,0.98046875,-0.015625,2025-04-16 10:04:15.466666752,1.0006254
0.19921875,0.984375,0.0,2025-04-16 10:04:15.500000000,1.0043317
0.19140625,0.99609375,-0.00390625,2025-04-16 10:04:15.533333248,1.0143245
0.203125,0.9765625,0.015625,2025-04-16 10:04:15.566666496,0.9975862
0.19921875,0.984375,0.00390625,2025-04-16 10:04:15.600000000,1.0043393
0.2109375,0.94921875,-0.0078125,2025-04-16 10:04:15.633333504,0.9724052
0.19140625,0.97265625,-0.0078125,2025-04-16 10:04:15.666666752,0.9913413
0.16796875,1.0039062,0.00390625,2025-04-16 10:04:15.700000000,1.0178686
0.1875,0.98046875,0.02734375,2025-04-16 10:04:15.733333248,0.9986105
0.19140625,0.98046875,0.015625,2025-04-16 10:04:15.766666752,0.9990993
0.1875,0.98046875,0.0,2025-04-16 10:04:15.800000000,0.99823606
0.1796875,0.984375,-0.0078125,2025-04-16 10:04:15.833333248,1.0006711
0.19140625,0.97265625,-0.00390625,2025-04-16 10:04:15.866666496,0.9913182
0.1953125,0.97265625,0.0078125,2025-04-16 10:04:15.900000000,0.9921029
0.1875,0.98046875,-0.01171875,2025-04-16 10:04:15.933333504,0.99830484
0.19140625,0.97265625,-0.0078125,2025-04-16 10:04:15.966666752,0.9913413
0.1953125,0.97265625,-0.015625,2025-04-16 10:04:16.000000000,0.9921952
0.1875,0.9765625,-0.0078125,2025-04-16 10:04:16.033333248,0.9944303
0.1953125,0.96875,-0.015625,2025-04-16 10:04:16.066666496,0.9883662
0.19921875,0.9375,-0.015625,2025-04-16 10:04:16.100000000,0.95856065
0.1796875,0.9921875,-0.02734375,2025-04-16 10:04:16.133333504,1.0086979
0.16015625,0.98828125,-0.02734375,2025-04-16 10:04:16.166666752,1.0015476
0.16015625,1.0078125,-0.0546875,2025-04-16 10:04:16.200000000,1.0219231
0.15234375,0.98046875,-0.0546875,2025-04-16 10:04:16.233333248,0.99373955
0.12890625,0.9921875,-0.20703125,2025-04-16 10:04:16.266666752,1.0217215
0.1328125,0.9609375,-0.32421875,2025-04-16 10:04:16.300000000,1.0228186
0.16796875,0.8203125,-0.359375,2025-04-16 10:04:16.333333248,0.9111951
0.15625,0.8046875,-0.4765625,2025-04-16 10:04:16.366666496,0.94818133
0.08203125,0.82421875,-0.59375,2025-04-16 10:04:16.400000000,1.0191196
0.09375,0.74609375,-0.55078125,2025-04-16 10:04:16.433333504,0.9320971
0.125,0.68359375,-0.51953125,2025-04-16 10:04:16.466666752,0.86766243
-0.0234375,0.76953125,-0.76953125,2025-04-16 10:04:16.500000000,1.0885339
-0.1015625,0.76171875,-0.84375,2025-04-16 10:04:16.533333248,1.1412469
-0.04296875,0.6640625,-0.703125,2025-04-16 10:04:16.566666496,0.96809614
-0.0390625,0.625,-0.75,2025-04-16 10:04:16.600000000,0.97706234
-0.1484375,0.65234375,-0.95703125,2025-04-16 10:04:16.633333504,1.1676878
-0.140625,0.625,-0.8984375,2025-04-16 10:04:16.666666752,1.1034448
-0.1328125,0.61328125,-0.85546875,2025-04-16 10:04:16.700000000,1.0609335
-0.20703125,0.63671875,-0.94921875,2025-04-16 10:04:16.733333248,1.161589
-0.16015625,0.54296875,-0.9296875,2025-04-16 10:04:16.766666752,1.0884778
-0.08203125,0.46875,-0.8828125,2025-04-16 10:04:16.800000000,1.0029026
0.01171875,0.36328125,-0.8671875,2025-04-16 10:04:16.833333248,0.94027907
0.07421875,0.234375,-0.96875,2025-04-16 10:04:16.866666496,0.9994582
0.09375,0.1796875,-0.97265625,2025-04-16 10:04:16.900000000,0.9935476
0.16015625,0.140625,-0.86328125,2025-04-16 10:04:16.933333504,0.8892019
0.1875,0.046875,-0.953125,2025-04-16 10:04:16.966666752,0.9725229
0.1484375,-0.03515625,-1.1132812,2025-04-16 10:04:17.000000000,1.1236836
0.171875,-0.0078125,-0.9765625,2025-04-16 10:04:17.033333248,0.99160296
0.2109375,-0.0234375,-0.95703125,2025-04-16 10:04:17.066666496,0.980282
0.203125,-0.05859375,-1.0039062,2025-04-16 10:04:17.100000000,1.0259243
0.22265625,-0.046875,-0.984375,2025-04-16 10:04:17.133333504,1.0103302
0.22265625,-0.0546875,-0.98828125,2025-04-16 10:04:17.166666752,1.0145277
0.2734375,-0.0859375,-0.953125,2025-04-16 10:04:17.200000000,0.9952892
0.28515625,-0.10546875,-0.9453125,2025-04-16 10:04:17.233333248,0.99300224
0.32421875,-0.10546875,-0.8984375,2025-04-16 10:04:17.266666752,0.96095335
0.3515625,-0.1328125,-0.90625,2025-04-16 10:04:17.300000000,0.9810833
0.33984375,-0.15625,-0.94140625,2025-04-16 10:04:17.333333248,1.0129924
0.31640625,-0.125,-0.9453125,2025-04-16 10:04:17.366666496,1.004666
0.30859375,-0.08984375,-0.9375,2025-04-16 10:04:17.400000000,0.9910642
0.2734375,-0.06640625,-0.99609375,2025-04-16 10:04:17.433333504,1.0350752
0.27734375,-0.07421875,-0.9921875,2025-04-16 10:04:17.466666752,1.0328912
0.30859375,-0.03515625,-0.90625,2025-04-16 10:04:17.500000000,0.95799536
0.3125,-0.07421875,-0.94921875,2025-04-16 10:04:17.533333248,1.0020883
0.3046875,-0.09765625,-0.97265625,2025-04-16 10:04:17.566666496,1.0239294
0.328125,-0.09375,-0.9296875,2025-04-16 10:04:17.600000000,0.9903403
0.3359375,-0.09375,-0.91796875,2025-04-16 10:04:17.633333504,0.9819927
0.31640625,-0.1015625,-0.9765625,2025-04-16 10:04:17.666666752,1.0315533
0.30078125,-0.0703125,-0.953125,2025-04-16 10:04:17.700000000,1.0019283
0.30859375,-0.05078125,-0.92578125,2025-04-16 10:04:17.733333248,0.97717947
0.3125,-0.0859375,-0.9609375,2025-04-16 10:04:17.766666752,1.0141215
